,full_path,combination,scenario,alg,action_wrapper,obs_wrapper,automation_wrapper,cum_reward,criticality_score_single,criticality_score_combined,total_timesteps
59,src/main/rl/models\scenario1\training_04_06\scenario1_ActionSpaceOption2Wrapper_None_NPPAutomationWrapper_RewardOption2Wrapper_PPO_training_04_06_9\best_model.zip,src/main/rl/models\scenario1\training_04_06\scenario1_ActionSpaceOption2Wrapper_None_NPPAutomationWrapper_RewardOption2Wrapper_PPO_training_04_06,scenario1,<class 'stable_baselines3.ppo.ppo.PPO'>,ActionSpaceOption2Wrapper,ObservationOption1Wrapper,NPPAutomationWrapper,110.58146,0.28973267970919264,115.05324966945376,250
60,src/main/rl/models\scenario1\training_04_06\scenario1_ActionSpaceOption2Wrapper_None_NPPAutomationWrapper_RewardOption2Wrapper_SAC_training_04_06_1\best_model.zip,src/main/rl/models\scenario1\training_04_06\scenario1_ActionSpaceOption2Wrapper_None_NPPAutomationWrapper_RewardOption2Wrapper_SAC_training_04_06,scenario1,<class 'stable_baselines3.sac.sac.SAC'>,ActionSpaceOption2Wrapper,ObservationOption1Wrapper,NPPAutomationWrapper,88.53279,0.20967741935483858,152.93892425158614,250
61,src/main/rl/models\scenario1\training_04_06\scenario1_ActionSpaceOption2Wrapper_None_NPPAutomationWrapper_RewardOption2Wrapper_SAC_training_04_06_10\best_model.zip,src/main/rl/models\scenario1\training_04_06\scenario1_ActionSpaceOption2Wrapper_None_NPPAutomationWrapper_RewardOption2Wrapper_SAC_training_04_06,scenario1,<class 'stable_baselines3.sac.sac.SAC'>,ActionSpaceOption2Wrapper,ObservationOption1Wrapper,NPPAutomationWrapper,145.91577,0.1674128773718588,148.30732845486662,250
62,src/main/rl/models\scenario1\training_04_06\scenario1_ActionSpaceOption2Wrapper_None_NPPAutomationWrapper_RewardOption2Wrapper_SAC_training_04_06_2\best_model.zip,src/main/rl/models\scenario1\training_04_06\scenario1_ActionSpaceOption2Wrapper_None_NPPAutomationWrapper_RewardOption2Wrapper_SAC_training_04_06,scenario1,<class 'stable_baselines3.sac.sac.SAC'>,ActionSpaceOption2Wrapper,ObservationOption1Wrapper,NPPAutomationWrapper,120.11143,0.0,151.24045211644366,230
63,src/main/rl/models\scenario1\training_04_06\scenario1_ActionSpaceOption2Wrapper_None_NPPAutomationWrapper_RewardOption2Wrapper_SAC_training_04_06_3\best_model.zip,src/main/rl/models\scenario1\training_04_06\scenario1_ActionSpaceOption2Wrapper_None_NPPAutomationWrapper_RewardOption2Wrapper_SAC_training_04_06,scenario1,<class 'stable_baselines3.sac.sac.SAC'>,ActionSpaceOption2Wrapper,ObservationOption1Wrapper,NPPAutomationWrapper,86.77713,0.20543019581874927,184.00638075873448,250
64,src/main/rl/models\scenario1\training_04_06\scenario1_ActionSpaceOption2Wrapper_None_NPPAutomationWrapper_RewardOption2Wrapper_SAC_training_04_06_4\best_model.zip,src/main/rl/models\scenario1\training_04_06\scenario1_ActionSpaceOption2Wrapper_None_NPPAutomationWrapper_RewardOption2Wrapper_SAC_training_04_06,scenario1,<class 'stable_baselines3.sac.sac.SAC'>,ActionSpaceOption2Wrapper,ObservationOption1Wrapper,NPPAutomationWrapper,116.72141,0.07461240851936675,153.23123628685977,250
65,src/main/rl/models\scenario1\training_04_06\scenario1_ActionSpaceOption2Wrapper_None_NPPAutomationWrapper_RewardOption2Wrapper_SAC_training_04_06_5\best_model.zip,src/main/rl/models\scenario1\training_04_06\scenario1_ActionSpaceOption2Wrapper_None_NPPAutomationWrapper_RewardOption2Wrapper_SAC_training_04_06,scenario1,<class 'stable_baselines3.sac.sac.SAC'>,ActionSpaceOption2Wrapper,ObservationOption1Wrapper,NPPAutomationWrapper,124.572845,0.11082431416138475,187.31272349117845,250
66,src/main/rl/models\scenario1\training_04_06\scenario1_ActionSpaceOption2Wrapper_None_NPPAutomationWrapper_RewardOption2Wrapper_SAC_training_04_06_6\best_model.zip,src/main/rl/models\scenario1\training_04_06\scenario1_ActionSpaceOption2Wrapper_None_NPPAutomationWrapper_RewardOption2Wrapper_SAC_training_04_06,scenario1,<class 'stable_baselines3.sac.sac.SAC'>,ActionSpaceOption2Wrapper,ObservationOption1Wrapper,NPPAutomationWrapper,102.98006,0.300264875603065,180.02840741814447,250
67,src/main/rl/models\scenario1\training_04_06\scenario1_ActionSpaceOption2Wrapper_None_NPPAutomationWrapper_RewardOption2Wrapper_SAC_training_04_06_7\best_model.zip,src/main/rl/models\scenario1\training_04_06\scenario1_ActionSpaceOption2Wrapper_None_NPPAutomationWrapper_RewardOption2Wrapper_SAC_training_04_06,scenario1,<class 'stable_baselines3.sac.sac.SAC'>,ActionSpaceOption2Wrapper,ObservationOption1Wrapper,NPPAutomationWrapper,143.96169,0.21226443099044548,70.71842258697066,250
68,src/main/rl/models\scenario1\training_04_06\scenario1_ActionSpaceOption2Wrapper_None_NPPAutomationWrapper_RewardOption2Wrapper_SAC_training_04_06_8\best_model.zip,src/main/rl/models\scenario1\training_04_06\scenario1_ActionSpaceOption2Wrapper_None_NPPAutomationWrapper_RewardOption2Wrapper_SAC_training_04_06,scenario1,<class 'stable_baselines3.sac.sac.SAC'>,ActionSpaceOption2Wrapper,ObservationOption1Wrapper,NPPAutomationWrapper,117.74858,0.007570382492834256,57.63256868288278,250
69,src/main/rl/models\scenario1\training_04_06\scenario1_ActionSpaceOption2Wrapper_None_NPPAutomationWrapper_RewardOption2Wrapper_SAC_training_04_06_9\best_model.zip,src/main/rl/models\scenario1\training_04_06\scenario1_ActionSpaceOption2Wrapper_None_NPPAutomationWrapper_RewardOption2Wrapper_SAC_training_04_06,scenario1,<class 'stable_baselines3.sac.sac.SAC'>,ActionSpaceOption2Wrapper,ObservationOption1Wrapper,NPPAutomationWrapper,116.2385,0.29458720311039416,98.038075323034,250
70,src/main/rl/models\scenario1\training_04_06\scenario1_ActionSpaceOption2Wrapper_None_NPPAutomationWrapper_RewardOption2Wrapper_TD3_training_04_06_1\best_model.zip,src/main/rl/models\scenario1\training_04_06\scenario1_ActionSpaceOption2Wrapper_None_NPPAutomationWrapper_RewardOption2Wrapper_TD3_training_04_06,scenario1,<class 'stable_baselines3.td3.td3.TD3'>,ActionSpaceOption2Wrapper,ObservationOption1Wrapper,NPPAutomationWrapper,200.693,0.022069611273846643,104.54468107528166,250
71,src/main/rl/models\scenario1\training_04_06\scenario1_ActionSpaceOption2Wrapper_None_NPPAutomationWrapper_RewardOption2Wrapper_TD3_training_04_06_10\best_model.zip,src/main/rl/models\scenario1\training_04_06\scenario1_ActionSpaceOption2Wrapper_None_NPPAutomationWrapper_RewardOption2Wrapper_TD3_training_04_06,scenario1,<class 'stable_baselines3.td3.td3.TD3'>,ActionSpaceOption2Wrapper,ObservationOption1Wrapper,NPPAutomationWrapper,188.81856,0.025604243975297696,94.88081545932006,250
72,src/main/rl/models\scenario1\training_04_06\scenario1_ActionSpaceOption2Wrapper_None_NPPAutomationWrapper_RewardOption2Wrapper_TD3_training_04_06_2\best_model.zip,src/main/rl/models\scenario1\training_04_06\scenario1_ActionSpaceOption2Wrapper_None_NPPAutomationWrapper_RewardOption2Wrapper_TD3_training_04_06,scenario1,<class 'stable_baselines3.td3.td3.TD3'>,ActionSpaceOption2Wrapper,ObservationOption1Wrapper,NPPAutomationWrapper,29.631441,-0.1,6.190165504115685,36
73,src/main/rl/models\scenario1\training_04_06\scenario1_ActionSpaceOption2Wrapper_None_NPPAutomationWrapper_RewardOption2Wrapper_TD3_training_04_06_3\best_model.zip,src/main/rl/models\scenario1\training_04_06\scenario1_ActionSpaceOption2Wrapper_None_NPPAutomationWrapper_RewardOption2Wrapper_TD3_training_04_06,scenario1,<class 'stable_baselines3.td3.td3.TD3'>,ActionSpaceOption2Wrapper,ObservationOption1Wrapper,NPPAutomationWrapper,182.44138,0.0,142.20151101813644,250
74,src/main/rl/models\scenario1\training_04_06\scenario1_ActionSpaceOption2Wrapper_None_NPPAutomationWrapper_RewardOption2Wrapper_TD3_training_04_06_4\best_model.zip,src/main/rl/models\scenario1\training_04_06\scenario1_ActionSpaceOption2Wrapper_None_NPPAutomationWrapper_RewardOption2Wrapper_TD3_training_04_06,scenario1,<class 'stable_baselines3.td3.td3.TD3'>,ActionSpaceOption2Wrapper,ObservationOption1Wrapper,NPPAutomationWrapper,207.92744,0.0008824058380470102,84.90527350173285,250
75,src/main/rl/models\scenario1\training_04_06\scenario1_ActionSpaceOption2Wrapper_None_NPPAutomationWrapper_RewardOption2Wrapper_TD3_training_04_06_5\best_model.zip,src/main/rl/models\scenario1\training_04_06\scenario1_ActionSpaceOption2Wrapper_None_NPPAutomationWrapper_RewardOption2Wrapper_TD3_training_04_06,scenario1,<class 'stable_baselines3.td3.td3.TD3'>,ActionSpaceOption2Wrapper,ObservationOption1Wrapper,NPPAutomationWrapper,198.96977,0.011839441020995413,194.57305107876377,250
76,src/main/rl/models\scenario1\training_04_06\scenario1_ActionSpaceOption2Wrapper_None_NPPAutomationWrapper_RewardOption2Wrapper_TD3_training_04_06_6\best_model.zip,src/main/rl/models\scenario1\training_04_06\scenario1_ActionSpaceOption2Wrapper_None_NPPAutomationWrapper_RewardOption2Wrapper_TD3_training_04_06,scenario1,<class 'stable_baselines3.td3.td3.TD3'>,ActionSpaceOption2Wrapper,ObservationOption1Wrapper,NPPAutomationWrapper,214.06454,0.0018705992313411198,94.52968680449867,250
77,src/main/rl/models\scenario1\training_04_06\scenario1_ActionSpaceOption2Wrapper_None_NPPAutomationWrapper_RewardOption2Wrapper_TD3_training_04_06_7\best_model.zip,src/main/rl/models\scenario1\training_04_06\scenario1_ActionSpaceOption2Wrapper_None_NPPAutomationWrapper_RewardOption2Wrapper_TD3_training_04_06,scenario1,<class 'stable_baselines3.td3.td3.TD3'>,ActionSpaceOption2Wrapper,ObservationOption1Wrapper,NPPAutomationWrapper,83.752846,0.0,57.91041914604084,115
78,src/main/rl/models\scenario1\training_04_06\scenario1_ActionSpaceOption2Wrapper_None_NPPAutomationWrapper_RewardOption2Wrapper_TD3_training_04_06_8\best_model.zip,src/main/rl/models\scenario1\training_04_06\scenario1_ActionSpaceOption2Wrapper_None_NPPAutomationWrapper_RewardOption2Wrapper_TD3_training_04_06,scenario1,<class 'stable_baselines3.td3.td3.TD3'>,ActionSpaceOption2Wrapper,ObservationOption1Wrapper,NPPAutomationWrapper,188.35292,0.04178887140583522,98.37787819733285,250
79,src/main/rl/models\scenario1\training_04_06\scenario1_ActionSpaceOption2Wrapper_None_NPPAutomationWrapper_RewardOption2Wrapper_TD3_training_04_06_9\best_model.zip,src/main/rl/models\scenario1\training_04_06\scenario1_ActionSpaceOption2Wrapper_None_NPPAutomationWrapper_RewardOption2Wrapper_TD3_training_04_06,scenario1,<class 'stable_baselines3.td3.td3.TD3'>,ActionSpaceOption2Wrapper,ObservationOption1Wrapper,NPPAutomationWrapper,15.021434,0.0,16.759261888833542,67
80,src/main/rl/models\scenario1\training_04_06\scenario1_ActionSpaceOption2Wrapper_ObservationOption2Wrapper_None_RewardOption2Wrapper_A2C_training_04_06_1\best_model.zip,src/main/rl/models\scenario1\training_04_06\scenario1_ActionSpaceOption2Wrapper_ObservationOption2Wrapper_None_RewardOption2Wrapper_A2C_training_04_06,scenario1,<class 'stable_baselines3.a2c.a2c.A2C'>,ActionSpaceOption2Wrapper,ObservationOption2Wrapper,,94.532715,0.3767728639720701,178.15318428934333,250
81,src/main/rl/models\scenario1\training_04_06\scenario1_ActionSpaceOption2Wrapper_ObservationOption2Wrapper_None_RewardOption2Wrapper_A2C_training_04_06_10\best_model.zip,src/main/rl/models\scenario1\training_04_06\scenario1_ActionSpaceOption2Wrapper_ObservationOption2Wrapper_None_RewardOption2Wrapper_A2C_training_04_06,scenario1,<class 'stable_baselines3.a2c.a2c.A2C'>,ActionSpaceOption2Wrapper,ObservationOption2Wrapper,,20.177153,0.0,98.45318741057585,238
82,src/main/rl/models\scenario1\training_04_06\scenario1_ActionSpaceOption2Wrapper_ObservationOption2Wrapper_None_RewardOption2Wrapper_A2C_training_04_06_2\best_model.zip,src/main/rl/models\scenario1\training_04_06\scenario1_ActionSpaceOption2Wrapper_ObservationOption2Wrapper_None_RewardOption2Wrapper_A2C_training_04_06,scenario1,<class 'stable_baselines3.a2c.a2c.A2C'>,ActionSpaceOption2Wrapper,ObservationOption2Wrapper,,17.010002,0.0,17.2869437503639,80
83,src/main/rl/models\scenario1\training_04_06\scenario1_ActionSpaceOption2Wrapper_ObservationOption2Wrapper_None_RewardOption2Wrapper_A2C_training_04_06_3\best_model.zip,src/main/rl/models\scenario1\training_04_06\scenario1_ActionSpaceOption2Wrapper_ObservationOption2Wrapper_None_RewardOption2Wrapper_A2C_training_04_06,scenario1,<class 'stable_baselines3.a2c.a2c.A2C'>,ActionSpaceOption2Wrapper,ObservationOption2Wrapper,,109.463196,0.0,128.89927982767563,224
84,src/main/rl/models\scenario1\training_04_06\scenario1_ActionSpaceOption2Wrapper_ObservationOption2Wrapper_None_RewardOption2Wrapper_A2C_training_04_06_4\best_model.zip,src/main/rl/models\scenario1\training_04_06\scenario1_ActionSpaceOption2Wrapper_ObservationOption2Wrapper_None_RewardOption2Wrapper_A2C_training_04_06,scenario1,<class 'stable_baselines3.a2c.a2c.A2C'>,ActionSpaceOption2Wrapper,ObservationOption2Wrapper,,82.83423,0.1310006344053113,173.53848524941856,250
85,src/main/rl/models\scenario1\training_04_06\scenario1_ActionSpaceOption2Wrapper_ObservationOption2Wrapper_None_RewardOption2Wrapper_A2C_training_04_06_5\best_model.zip,src/main/rl/models\scenario1\training_04_06\scenario1_ActionSpaceOption2Wrapper_ObservationOption2Wrapper_None_RewardOption2Wrapper_A2C_training_04_06,scenario1,<class 'stable_baselines3.a2c.a2c.A2C'>,ActionSpaceOption2Wrapper,ObservationOption2Wrapper,,18.771412,0.0,71.8495610175058,179
86,src/main/rl/models\scenario1\training_04_06\scenario1_ActionSpaceOption2Wrapper_ObservationOption2Wrapper_None_RewardOption2Wrapper_A2C_training_04_06_6\best_model.zip,src/main/rl/models\scenario1\training_04_06\scenario1_ActionSpaceOption2Wrapper_ObservationOption2Wrapper_None_RewardOption2Wrapper_A2C_training_04_06,scenario1,<class 'stable_baselines3.a2c.a2c.A2C'>,ActionSpaceOption2Wrapper,ObservationOption2Wrapper,,20.134275,0.018067713714223766,106.23752832975903,250
87,src/main/rl/models\scenario1\training_04_06\scenario1_ActionSpaceOption2Wrapper_ObservationOption2Wrapper_None_RewardOption2Wrapper_A2C_training_04_06_7\best_model.zip,src/main/rl/models\scenario1\training_04_06\scenario1_ActionSpaceOption2Wrapper_ObservationOption2Wrapper_None_RewardOption2Wrapper_A2C_training_04_06,scenario1,<class 'stable_baselines3.a2c.a2c.A2C'>,ActionSpaceOption2Wrapper,ObservationOption2Wrapper,,85.85163,0.0,121.04623579654476,210
88,src/main/rl/models\scenario1\training_04_06\scenario1_ActionSpaceOption2Wrapper_ObservationOption2Wrapper_None_RewardOption2Wrapper_A2C_training_04_06_8\best_model.zip,src/main/rl/models\scenario1\training_04_06\scenario1_ActionSpaceOption2Wrapper_ObservationOption2Wrapper_None_RewardOption2Wrapper_A2C_training_04_06,scenario1,<class 'stable_baselines3.a2c.a2c.A2C'>,ActionSpaceOption2Wrapper,ObservationOption2Wrapper,,112.02975,0.27534244531449054,81.9260372091832,250
89,src/main/rl/models\scenario1\training_04_06\scenario1_ActionSpaceOption2Wrapper_ObservationOption2Wrapper_None_RewardOption2Wrapper_A2C_training_04_06_9\best_model.zip,src/main/rl/models\scenario1\training_04_06\scenario1_ActionSpaceOption2Wrapper_ObservationOption2Wrapper_None_RewardOption2Wrapper_A2C_training_04_06,scenario1,<class 'stable_baselines3.a2c.a2c.A2C'>,ActionSpaceOption2Wrapper,ObservationOption2Wrapper,,77.56737,0.23040216395745286,92.79219295847275,250
90,src/main/rl/models\scenario1\training_04_06\scenario1_ActionSpaceOption2Wrapper_ObservationOption2Wrapper_None_RewardOption2Wrapper_PPO_training_04_06_1\best_model.zip,src/main/rl/models\scenario1\training_04_06\scenario1_ActionSpaceOption2Wrapper_ObservationOption2Wrapper_None_RewardOption2Wrapper_PPO_training_04_06,scenario1,<class 'stable_baselines3.ppo.ppo.PPO'>,ActionSpaceOption2Wrapper,ObservationOption2Wrapper,,58.785797,0.0,80.47133599485784,139
91,src/main/rl/models\scenario1\training_04_06\scenario1_ActionSpaceOption2Wrapper_ObservationOption2Wrapper_None_RewardOption2Wrapper_PPO_training_04_06_10\best_model.zip,src/main/rl/models\scenario1\training_04_06\scenario1_ActionSpaceOption2Wrapper_ObservationOption2Wrapper_None_RewardOption2Wrapper_PPO_training_04_06,scenario1,<class 'stable_baselines3.ppo.ppo.PPO'>,ActionSpaceOption2Wrapper,ObservationOption2Wrapper,,57.794247,0.0,75.48154789982429,132
92,src/main/rl/models\scenario1\training_04_06\scenario1_ActionSpaceOption2Wrapper_ObservationOption2Wrapper_None_RewardOption2Wrapper_PPO_training_04_06_2\best_model.zip,src/main/rl/models\scenario1\training_04_06\scenario1_ActionSpaceOption2Wrapper_ObservationOption2Wrapper_None_RewardOption2Wrapper_PPO_training_04_06,scenario1,<class 'stable_baselines3.ppo.ppo.PPO'>,ActionSpaceOption2Wrapper,ObservationOption2Wrapper,,51.887165,0.0,71.65013719903986,124
93,src/main/rl/models\scenario1\training_04_06\scenario1_ActionSpaceOption2Wrapper_ObservationOption2Wrapper_None_RewardOption2Wrapper_PPO_training_04_06_3\best_model.zip,src/main/rl/models\scenario1\training_04_06\scenario1_ActionSpaceOption2Wrapper_ObservationOption2Wrapper_None_RewardOption2Wrapper_PPO_training_04_06,scenario1,<class 'stable_baselines3.ppo.ppo.PPO'>,ActionSpaceOption2Wrapper,ObservationOption2Wrapper,,43.37995,0.0,65.05016019988312,111
94,src/main/rl/models\scenario1\training_04_06\scenario1_ActionSpaceOption2Wrapper_ObservationOption2Wrapper_None_RewardOption2Wrapper_PPO_training_04_06_4\best_model.zip,src/main/rl/models\scenario1\training_04_06\scenario1_ActionSpaceOption2Wrapper_ObservationOption2Wrapper_None_RewardOption2Wrapper_PPO_training_04_06,scenario1,<class 'stable_baselines3.ppo.ppo.PPO'>,ActionSpaceOption2Wrapper,ObservationOption2Wrapper,,44.56141,0.0,65.58730814757236,113
95,src/main/rl/models\scenario1\training_04_06\scenario1_ActionSpaceOption2Wrapper_ObservationOption2Wrapper_None_RewardOption2Wrapper_PPO_training_04_06_5\best_model.zip,src/main/rl/models\scenario1\training_04_06\scenario1_ActionSpaceOption2Wrapper_ObservationOption2Wrapper_None_RewardOption2Wrapper_PPO_training_04_06,scenario1,<class 'stable_baselines3.ppo.ppo.PPO'>,ActionSpaceOption2Wrapper,ObservationOption2Wrapper,,46.224285,0.0,67.18329743017965,116
96,src/main/rl/models\scenario1\training_04_06\scenario1_ActionSpaceOption2Wrapper_ObservationOption2Wrapper_None_RewardOption2Wrapper_PPO_training_04_06_6\best_model.zip,src/main/rl/models\scenario1\training_04_06\scenario1_ActionSpaceOption2Wrapper_ObservationOption2Wrapper_None_RewardOption2Wrapper_PPO_training_04_06,scenario1,<class 'stable_baselines3.ppo.ppo.PPO'>,ActionSpaceOption2Wrapper,ObservationOption2Wrapper,,102.40452,0.0,114.61614033504394,209
97,src/main/rl/models\scenario1\training_04_06\scenario1_ActionSpaceOption2Wrapper_ObservationOption2Wrapper_None_RewardOption2Wrapper_PPO_training_04_06_7\best_model.zip,src/main/rl/models\scenario1\training_04_06\scenario1_ActionSpaceOption2Wrapper_ObservationOption2Wrapper_None_RewardOption2Wrapper_PPO_training_04_06,scenario1,<class 'stable_baselines3.ppo.ppo.PPO'>,ActionSpaceOption2Wrapper,ObservationOption2Wrapper,,32.73716,0.0,53.90080100635306,92
98,src/main/rl/models\scenario1\training_04_06\scenario1_ActionSpaceOption2Wrapper_ObservationOption2Wrapper_None_RewardOption2Wrapper_PPO_training_04_06_8\best_model.zip,src/main/rl/models\scenario1\training_04_06\scenario1_ActionSpaceOption2Wrapper_ObservationOption2Wrapper_None_RewardOption2Wrapper_PPO_training_04_06,scenario1,<class 'stable_baselines3.ppo.ppo.PPO'>,ActionSpaceOption2Wrapper,ObservationOption2Wrapper,,76.00275,0.0,96.03308022676227,169
